Scenario,ClientID,StandardizedID,LocationID,Latitude,Longitude,Demand
800,82,C3472,3448,12.4002,-71.7902,21.0
800,83,C3473,3449,12.4013,-71.7913,22.0
800,84,C3474,3450,12.4024,-71.7924,23.0
800,85,C3475,3451,12.4035,-71.7935,24.0
800,86,C3476,3452,12.4046,-71.7946,25.0
800,87,C3477,3453,12.4057,-71.7957,26.0
800,88,C3478,3454,12.4068,-71.7968,27.0
800,89,C3479,3455,12.4079,-71.7979,28.0
800,90,C3480,3456,12.409,-71.799,29.0
800,91,C3481,3457,12.4101,-71.8001,30.0
800,92,C3482,3458,12.4112,-71.8012,8.0
800,93,C3483,3459,12.4123,-71.8023,9.0
800,94,C3484,3460,12.4134,-71.8034,10.0
800,95,C3485,3461,12.4145,-71.8045,11.0
800,96,C3486,3462,12.4156,-71.8056,12.0
800,97,C3487,3463,12.4167,-71.8067,13.0
800,98,C3488,3464,12.4178,-71.8078,14.0
800,99,C3489,3465,12.4189,-71.8089,15.0
800,100,C3490,3466,12.42,-71.81,16.0
800,101,C3491,3467,12.4211,-71.8111,17.0
800,102,C3492,3468,12.4222,-71.8122,18.0
800,103,C3493,3469,12.4233,-71.8133,19.0
800,104,C3494,3470,12.4244,-71.8144,20.0
800,105,C3495,3471,12.4255,-71.8155,21.0
800,106,C3496,3472,12.4266,-71.8166,22.0
800,107,C3497,3473,12.4277,-71.8177,23.0
800,108,C3498,3474,12.4288,-71.8188,24.0
800,109,C3499,3475,12.4299,-71.8199,25.0
800,110,C3500,3476,12.431,-71.821,26.0
800,111,C3501,3477,12.4321,-71.8221,27.0
800,112,C3502,3478,12.4332,-71.8232,28.0
800,113,C3503,3479,12.4343,-71.8243,29.0
800,114,C3504,3480,12.4354,-71.8254,30.0
800,115,C3505,3481,12.4365,-71.8265,8.0
800,116,C3506,3482,12.4376,-71.8276,9.0
800,117,C3507,3483,12.4387,-71.8287,10.0
800,118,C3508,3484,12.4398,-71.8298,11.0
800,119,C3509,3485,12.4409,-71.8309,12.0
800,120,C3510,3486,12.442,-71.832,13.0
800,121,C3511,3487,12.4431,-71.8331,14.0
800,122,C3512,3488,12.4442,-71.8342,15.0
800,123,C3513,3489,12.4453,-71.8353,16.0
800,124,C3514,3490,12.4464,-71.8364,17.0
800,125,C3515,3491,12.4475,-71.8375,18.0
800,126,C3516,3492,12.4486,-71.8386,19.0
800,127,C3517,3493,12.4497,-71.8397,20.0
800,128,C3518,3494,12.4508,-71.8408,21.0
800,129,C3519,3495,12.4519,-71.8419,22.0
800,130,C3520,3496,12.453,-71.843,23.0
800,131,C3521,3497,12.4541,-71.8441,24.0
800,132,C3522,3498,12.4552,-71.8452,25.0
800,133,C3523,3499,12.4563,-71.8463,26.0
800,134,C3524,3500,12.4574,-71.8474,27.0
800,135,C3525,3501,12.4585,-71.8485,28.0
800,136,C3526,3502,12.4596,-71.8496,29.0
800,137,C3527,3503,12.4607,-71.8507,30.0
800,138,C3528,3504,12.4618,-71.8518,8.0
800,139,C3529,3505,12.4629,-71.8529,9.0
800,140,C3530,3506,12.464,-71.854,10.0
800,141,C3531,3507,12.4651,-71.8551,11.0
800,142,C3532,3508,12.4662,-71.8562,12.0
800,143,C3533,3509,12.4673,-71.8573,13.0
800,144,C3534,3510,12.4684,-71.8584,14.0
800,145,C3535,3511,12.4695,-71.8595,15.0
800,146,C3536,3512,12.4706,-71.8606,16.0
800,147,C3537,3513,12.4717,-71.8617,17.0
800,148,C3538,3514,12.4728,-71.8628,18.0
800,149,C3539,3515,12.4739,-71.8639,19.0
800,150,C3540,3516,12.475,-71.865,20.0
800,151,C3541,3517,12.4761,-71.8661,21.0
800,152,C3542,3518,12.4772,-71.8672,22.0
800,153,C3543,3519,12.4783,-71.8683,23.0
800,154,C3544,3520,12.4794,-71.8694,24.0
800,155,C3545,3521,12.4805,-71.8705,25.0
800,156,C3546,3522,12.4816,-71.8716,26.0
800,157,C3547,3523,12.4827,-71.8727,27.0
800,158,C3548,3524,12.4838,-71.8738,28.0
800,159,C3549,3525,12.4849,-71.8749,29.0
800,160,C3550,3526,12.486,-71.876,30.0
800,161,C3551,3527,12.4871,-71.8771,8.0
800,162,C3552,3528,12.4882,-71.8782,9.0
800,163,C3553,3529,12.4893,-71.8793,10.0
800,164,C3554,3530,12.4904,-71.8804,11.0
800,165,C3555,3531,12.4915,-71.8815,12.0
800,166,C3556,3532,12.4926,-71.8826,13.0
800,167,C3557,3533,12.4937,-71.8837,14.0
800,168,C3558,3534,12.4948,-71.8848,15.0
800,169,C3559,3535,12.4959,-71.8859,16.0
800,170,C3560,3536,12.497,-71.887,17.0
800,171,C3561,3537,12.4981,-71.8881,18.0
800,172,C3562,3538,12.4992,-71.8892,19.0
800,173,C3563,3539,12.5003,-71.8903,20.0
800,174,C3564,3540,12.5014,-71.8914,21.0
800,175,C3565,3541,12.5025,-71.8925,22.0
800,176,C3566,3542,12.5036,-71.8936,23.0
800,177,C3567,3543,12.5047,-71.8947,24.0
800,178,C3568,3544,12.5058,-71.8958,25.0
800,179,C3569,3545,12.5069,-71.8969,26.0
800,180,C3570,3546,12.508,-71.898,27.0
800,181,C3571,3547,12.5091,-71.8991,28.0
800,182,C3572,3548,12.5102,-71.9002,29.0
800,183,C3573,3549,12.5113,-71.9013,30.0
800,184,C3574,3550,12.5124,-71.9024,8.0
800,185,C3575,3551,12.5135,-71.9035,9.0
800,186,C3576,3552,12.5146,-71.9046,10.0
800,187,C3577,3553,12.5157,-71.9057,11.0
800,188,C3578,3554,12.5168,-71.9068,12.0
800,189,C3579,3555,12.5179,-71.9079,13.0
800,190,C3580,3556,12.519,-71.909,14.0
800,191,C3581,3557,12.5201,-71.9101,15.0
800,192,C3582,3558,12.5212,-71.9112,16.0
800,193,C3583,3559,12.5223,-71.9123,17.0
800,194,C3584,3560,12.5234,-71.9134,18.0
800,195,C3585,3561,12.5245,-71.9145,19.0
800,196,C3586,3562,12.5256,-71.9156,20.0
800,197,C3587,3563,12.5267,-71.9167,21.0
800,198,C3588,3564,12.5278,-71.9178,22.0
800,199,C3589,3565,12.5289,-71.9189,23.0
800,200,C3590,3566,12.53,-71.92,24.0
800,201,C3591,3567,12.5311,-71.9211,25.0
800,202,C3592,3568,12.5322,-71.9222,26.0
800,203,C3593,3569,12.5333,-71.9233,27.0
800,204,C3594,3570,12.5344,-71.9244,28.0
800,205,C3595,3571,12.5355,-71.9255,29.0
800,206,C3596,3572,12.5366,-71.9266,30.0
800,207,C3597,3573,12.5377,-71.9277,8.0
800,208,C3598,3574,12.5388,-71.9288,9.0
800,209,C3599,3575,12.5399,-71.9299,10.0
800,210,C3600,3576,12.541,-71.931,11.0
800,211,C3601,3577,12.5421,-71.9321,12.0
800,212,C3602,3578,12.5432,-71.9332,13.0
800,213,C3603,3579,12.5443,-71.9343,14.0
800,214,C3604,3580,12.5454,-71.9354,15.0
800,215,C3605,3581,12.5465,-71.9365,16.0
800,216,C3606,3582,12.5476,-71.9376,17.0
800,217,C3607,3583,12.5487,-71.9387,18.0
800,218,C3608,3584,12.5498,-71.9398,19.0
800,219,C3609,3585,12.5509,-71.9409,20.0
800,220,C3610,3586,12.552,-71.942,21.0
800,221,C3611,3587,12.5531,-71.9431,22.0
800,222,C3612,3588,12.5542,-71.9442,23.0
800,223,C3613,3589,12.5553,-71.9453,24.0
800,224,C3614,3590,12.5564,-71.9464,25.0
800,225,C3615,3591,12.5575,-71.9475,26.0
800,226,C3616,3592,12.5586,-71.9486,27.0
800,227,C3617,3593,12.5597,-71.9497,28.0
800,228,C3618,3594,12.5608,-71.9508,29.0
800,229,C3619,3595,12.5619,-71.9519,30.0
800,230,C3620,3596,12.563,-71.953,8.0
800,231,C3621,3597,12.5641,-71.9541,9.0
800,232,C3622,3598,12.5652,-71.9552,10.0
800,233,C3623,3599,12.5663,-71.9563,11.0
800,234,C3624,3600,12.5674,-71.9574,12.0
800,235,C3625,3601,12.5685,-71.9585,13.0
800,236,C3626,3602,12.5696,-71.9596,14.0
800,237,C3627,3603,12.5707,-71.9607,15.0
800,238,C3628,3604,12.5718,-71.9618,16.0
800,239,C3629,3605,12.5729,-71.9629,17.0
800,240,C3630,3606,12.574,-71.964,18.0
800,241,C3631,3607,12.5751,-71.9651,19.0
800,242,C3632,3608,12.5762,-71.9662,20.0
800,243,C3633,3609,12.5773,-71.9673,21.0
800,244,C3634,3610,12.5784,-71.9684,22.0
800,245,C3635,3611,12.5795,-71.9695,23.0
800,246,C3636,3612,12.5806,-71.9706,24.0
800,247,C3637,3613,12.5817,-71.9717,25.0
800,248,C3638,3614,12.5828,-71.9728,26.0
800,249,C3639,3615,12.5839,-71.9739,27.0
800,250,C3640,3616,12.585,-71.975,28.0
800,251,C3641,3617,12.5861,-71.9761,29.0
800,252,C3642,3618,12.5872,-71.9772,30.0
800,253,C3643,3619,12.5883,-71.9783,8.0
800,254,C3644,3620,12.5894,-71.9794,9.0
800,255,C3645,3621,12.5905,-71.9805,10.0
800,256,C3646,3622,12.5916,-71.9816,11.0
800,257,C3647,3623,12.5927,-71.9827,12.0
800,258,C3648,3624,12.5938,-71.9838,13.0
800,259,C3649,3625,12.5949,-71.9849,14.0
800,260,C3650,3626,12.596,-71.986,15.0
800,261,C3651,3627,12.5971,-71.9871,16.0
800,262,C3652,3628,12.5982,-71.9882,17.0
800,263,C3653,3629,12.5993,-71.9893,18.0
800,264,C3654,3630,12.6004,-71.9904,19.0
800,265,C3655,3631,12.6015,-71.9915,20.0
800,266,C3656,3632,12.6026,-71.9926,21.0
800,267,C3657,3633,12.6037,-71.9937,22.0
800,268,C3658,3634,12.6048,-71.9948,23.0
800,269,C3659,3635,12.6059,-71.9959,24.0
800,270,C3660,3636,12.607,-71.997,25.0
800,271,C3661,3637,12.6081,-71.9981,26.0
800,272,C3662,3638,12.6092,-71.9992,27.0
800,273,C3663,3639,12.6103,-72.0003,28.0
800,274,C3664,3640,12.6114,-72.0014,29.0
800,275,C3665,3641,12.6125,-72.0025,30.0
800,276,C3666,3642,12.6136,-72.0036,8.0
800,277,C3667,3643,12.6147,-72.0047,9.0
800,278,C3668,3644,12.6158,-72.0058,10.0
800,279,C3669,3645,12.6169,-72.0069,11.0
800,280,C3670,3646,12.618,-72.008,12.0
800,281,C3671,3647,12.6191,-72.0091,13.0
800,282,C3672,3648,12.6202,-72.0102,14.0
800,283,C3673,3649,12.6213,-72.0113,15.0
800,284,C3674,3650,12.6224,-72.0124,16.0
800,285,C3675,3651,12.6235,-72.0135,17.0
800,286,C3676,3652,12.6246,-72.0146,18.0
800,287,C3677,3653,12.6257,-72.0157,19.0
800,288,C3678,3654,12.6268,-72.0168,20.0
800,289,C3679,3655,12.6279,-72.0179,21.0
800,290,C3680,3656,12.629,-72.019,22.0
800,291,C3681,3657,12.6301,-72.0201,23.0
800,292,C3682,3658,12.6312,-72.0212,24.0
800,293,C3683,3659,12.6323,-72.0223,25.0
800,294,C3684,3660,12.6334,-72.0234,26.0
800,295,C3685,3661,12.6345,-72.0245,27.0
800,296,C3686,3662,12.6356,-72.0256,28.0
800,297,C3687,3663,12.6367,-72.0267,29.0
800,298,C3688,3664,12.6378,-72.0278,30.0
800,299,C3689,3665,12.6389,-72.0289,8.0
800,300,C3690,3666,12.64,-72.03,9.0
800,301,C3691,3667,12.6411,-72.0311,10.0
800,302,C3692,3668,12.6422,-72.0322,11.0
800,303,C3693,3669,12.6433,-72.0333,12.0
800,304,C3694,3670,12.6444,-72.0344,13.0
800,305,C3695,3671,12.6455,-72.0355,14.0
800,306,C3696,3672,12.6466,-72.0366,15.0
800,307,C3697,3673,12.6477,-72.0377,16.0
800,308,C3698,3674,12.6488,-72.0388,17.0
800,309,C3699,3675,12.6499,-72.0399,18.0
800,310,C3700,3676,12.651,-72.041,19.0
800,311,C3701,3677,12.6521,-72.0421,20.0
800,312,C3702,3678,12.6532,-72.0432,21.0
800,313,C3703,3679,12.6543,-72.0443,22.0
800,314,C3704,3680,12.6554,-72.0454,23.0
800,315,C3705,3681,12.6565,-72.0465,24.0
800,316,C3706,3682,12.6576,-72.0476,25.0
800,317,C3707,3683,12.6587,-72.0487,26.0
800,318,C3708,3684,12.6598,-72.0498,27.0
800,319,C3709,3685,12.6609,-72.0509,28.0
800,320,C3710,3686,12.662,-72.052,29.0
800,321,C3711,3687,12.6631,-72.0531,30.0
800,322,C3712,3688,12.6642,-72.0542,8.0
800,323,C3713,3689,12.6653,-72.0553,9.0
800,324,C3714,3690,12.6664,-72.0564,10.0
800,325,C3715,3691,12.6675,-72.0575,11.0
800,326,C3716,3692,12.6686,-72.0586,12.0
800,327,C3717,3693,12.6697,-72.0597,13.0
800,328,C3718,3694,12.6708,-72.0608,14.0
800,329,C3719,3695,12.6719,-72.0619,15.0
800,330,C3720,3696,12.673,-72.063,16.0
800,331,C3721,3697,12.6741,-72.0641,17.0
800,332,C3722,3698,12.6752,-72.0652,18.0
800,333,C3723,3699,12.6763,-72.0663,19.0
800,334,C3724,3700,12.6774,-72.0674,20.0
800,335,C3725,3701,12.6785,-72.0685,21.0
800,336,C3726,3702,12.6796,-72.0696,22.0
800,337,C3727,3703,12.6807,-72.0707,23.0
800,338,C3728,3704,12.6818,-72.0718,24.0
800,339,C3729,3705,12.6829,-72.0729,25.0
800,340,C3730,3706,12.684,-72.074,26.0
800,341,C3731,3707,12.6851,-72.0751,27.0
800,342,C3732,3708,12.6862,-72.0762,28.0
800,343,C3733,3709,12.6873,-72.0773,29.0
800,344,C3734,3710,12.6884,-72.0784,30.0
800,345,C3735,3711,12.6895,-72.0795,8.0
800,346,C3736,3712,12.6906,-72.0806,9.0
800,347,C3737,3713,12.6917,-72.0817,10.0
800,348,C3738,3714,12.6928,-72.0828,11.0
800,349,C3739,3715,12.6939,-72.0839,12.0
800,350,C3740,3716,12.695,-72.085,13.0
800,351,C3741,3717,12.6961,-72.0861,14.0
800,352,C3742,3718,12.6972,-72.0872,15.0
800,353,C3743,3719,12.6983,-72.0883,16.0
800,354,C3744,3720,12.6994,-72.0894,17.0
800,355,C3745,3721,12.7005,-72.0905,18.0
800,356,C3746,3722,12.7016,-72.0916,19.0
800,357,C3747,3723,12.7027,-72.0927,20.0
800,358,C3748,3724,12.7038,-72.0938,21.0
800,359,C3749,3725,12.7049,-72.0949,22.0
800,360,C3750,3726,12.706,-72.096,23.0
800,361,C3751,3727,12.7071,-72.0971,24.0
800,362,C3752,3728,12.7082,-72.0982,25.0
800,363,C3753,3729,12.7093,-72.0993,26.0
800,364,C3754,3730,12.7104,-72.1004,27.0
800,365,C3755,3731,12.7115,-72.1015,28.0
800,366,C3756,3732,12.7126,-72.1026,29.0
800,367,C3757,3733,12.7137,-72.1037,30.0
800,368,C3758,3734,12.7148,-72.1048,8.0
800,369,C3759,3735,12.7159,-72.1059,9.0
800,370,C3760,3736,12.717,-72.107,10.0
800,371,C3761,3737,12.7181,-72.1081,11.0
800,372,C3762,3738,12.7192,-72.1092,12.0
800,373,C3763,3739,12.7203,-72.1103,13.0
800,374,C3764,3740,12.7214,-72.1114,14.0
800,375,C3765,3741,12.7225,-72.1125,15.0
800,376,C3766,3742,12.7236,-72.1136,16.0
800,377,C3767,3743,12.7247,-72.1147,17.0
800,378,C3768,3744,12.7258,-72.1158,18.0
800,379,C3769,3745,12.7269,-72.1169,19.0
800,380,C3770,3746,12.728,-72.118,20.0
800,381,C3771,3747,12.7291,-72.1191,21.0
800,382,C3772,3748,12.7302,-72.1202,22.0
800,383,C3773,3749,12.7313,-72.1213,23.0
800,384,C3774,3750,12.7324,-72.1224,24.0
800,385,C3775,3751,12.7335,-72.1235,25.0
800,386,C3776,3752,12.7346,-72.1246,26.0
800,387,C3777,3753,12.7357,-72.1257,27.0
800,388,C3778,3754,12.7368,-72.1268,28.0
800,389,C3779,3755,12.7379,-72.1279,29.0
800,390,C3780,3756,12.739,-72.129,30.0
800,391,C3781,3757,12.7401,-72.1301,8.0
800,392,C3782,3758,12.7412,-72.1312,9.0
800,393,C3783,3759,12.7423,-72.1323,10.0
800,394,C3784,3760,12.7434,-72.1334,11.0
800,395,C3785,3761,12.7445,-72.1345,12.0
800,396,C3786,3762,12.7456,-72.1356,13.0
800,397,C3787,3763,12.7467,-72.1367,14.0
800,398,C3788,3764,12.7478,-72.1378,15.0
800,399,C3789,3765,12.7489,-72.1389,16.0
800,400,C3790,3766,12.75,-72.14,17.0
800,401,C3791,3767,12.7511,-72.1411,18.0
800,402,C3792,3768,12.7522,-72.1422,19.0
800,403,C3793,3769,12.7533,-72.1433,20.0
800,404,C3794,3770,12.7544,-72.1444,21.0
800,405,C3795,3771,12.7555,-72.1455,22.0
800,406,C3796,3772,12.7566,-72.1466,23.0
800,407,C3797,3773,12.7577,-72.1477,24.0
800,408,C3798,3774,12.7588,-72.1488,25.0
800,409,C3799,3775,12.7599,-72.1499,26.0
800,410,C3800,3776,12.761,-72.151,27.0
800,411,C3801,3777,12.7621,-72.1521,28.0
800,412,C3802,3778,12.7632,-72.1532,29.0
800,413,C3803,3779,12.7643,-72.1543,30.0
800,414,C3804,3780,12.7654,-72.1554,8.0
800,415,C3805,3781,12.7665,-72.1565,9.0
800,416,C3806,3782,12.7676,-72.1576,10.0
800,417,C3807,3783,12.7687,-72.1587,11.0
800,418,C3808,3784,12.7698,-72.1598,12.0
800,419,C3809,3785,12.7709,-72.1609,13.0
800,420,C3810,3786,12.772,-72.162,14.0
800,421,C3811,3787,12.7731,-72.1631,15.0
800,422,C3812,3788,12.7742,-72.1642,16.0
800,423,C3813,3789,12.7753,-72.1653,17.0
800,424,C3814,3790,12.7764,-72.1664,18.0
800,425,C3815,3791,12.7775,-72.1675,19.0
800,426,C3816,3792,12.7786,-72.1686,20.0
800,427,C3817,3793,12.7797,-72.1697,21.0
800,428,C3818,3794,12.7808,-72.1708,22.0
800,429,C3819,3795,12.7819,-72.1719,23.0
800,430,C3820,3796,12.783,-72.173,24.0
800,431,C3821,3797,12.7841,-72.1741,25.0
800,432,C3822,3798,12.7852,-72.1752,26.0
800,433,C3823,3799,12.7863,-72.1763,27.0
800,434,C3824,3800,12.7874,-72.1774,28.0
800,435,C3825,3801,12.7885,-72.1785,29.0
800,436,C3826,3802,12.7896,-72.1796,30.0
800,437,C3827,3803,12.7907,-72.1807,8.0
800,438,C3828,3804,12.7918,-72.1818,9.0
800,439,C3829,3805,12.7929,-72.1829,10.0
800,440,C3830,3806,12.794,-72.184,11.0
800,441,C3831,3807,12.7951,-72.1851,12.0
800,442,C3832,3808,12.7962,-72.1862,13.0
800,443,C3833,3809,12.7973,-72.1873,14.0
800,444,C3834,3810,12.7984,-72.1884,15.0
800,445,C3835,3811,12.7995,-72.1895,16.0
800,446,C3836,3812,12.8006,-72.1906,17.0
800,447,C3837,3813,12.8017,-72.1917,18.0
800,448,C3838,3814,12.8028,-72.1928,19.0
800,449,C3839,3815,12.8039,-72.1939,20.0
800,450,C3840,3816,12.805,-72.195,21.0
800,451,C3841,3817,12.8061,-72.1961,22.0
800,452,C3842,3818,12.8072,-72.1972,23.0
800,453,C3843,3819,12.8083,-72.1983,24.0
800,454,C3844,3820,12.8094,-72.1994,25.0
800,455,C3845,3821,12.8105,-72.2005,26.0
800,456,C3846,3822,12.8116,-72.2016,27.0
800,457,C3847,3823,12.8127,-72.2027,28.0
800,458,C3848,3824,12.8138,-72.2038,29.0
800,459,C3849,3825,12.8149,-72.2049,30.0
800,460,C3850,3826,12.816,-72.206,8.0
800,461,C3851,3827,12.8171,-72.2071,9.0
800,462,C3852,3828,12.8182,-72.2082,10.0
800,463,C3853,3829,12.8193,-72.2093,11.0
800,464,C3854,3830,12.8204,-72.2104,12.0
800,465,C3855,3831,12.8215,-72.2115,13.0
800,466,C3856,3832,12.8226,-72.2126,14.0
800,467,C3857,3833,12.8237,-72.2137,15.0
800,468,C3858,3834,12.8248,-72.2148,16.0
800,469,C3859,3835,12.8259,-72.2159,17.0
800,470,C3860,3836,12.827,-72.217,18.0
800,471,C3861,3837,12.8281,-72.2181,19.0
800,472,C3862,3838,12.8292,-72.2192,20.0
800,473,C3863,3839,12.8303,-72.2203,21.0
800,474,C3864,3840,12.8314,-72.2214,22.0
800,475,C3865,3841,12.8325,-72.2225,23.0
800,476,C3866,3842,12.8336,-72.2236,24.0
800,477,C3867,3843,12.8347,-72.2247,25.0
800,478,C3868,3844,12.8358,-72.2258,26.0
800,479,C3869,3845,12.8369,-72.2269,27.0
800,480,C3870,3846,12.838,-72.228,28.0
800,481,C3871,3847,12.8391,-72.2291,29.0
800,482,C3872,3848,12.8402,-72.2302,30.0
800,483,C3873,3849,12.8413,-72.2313,8.0
800,484,C3874,3850,12.8424,-72.2324,9.0
800,485,C3875,3851,12.8435,-72.2335,10.0
800,486,C3876,3852,12.8446,-72.2346,11.0
800,487,C3877,3853,12.8457,-72.2357,12.0
800,488,C3878,3854,12.8468,-72.2368,13.0
800,489,C3879,3855,12.8479,-72.2379,14.0
800,490,C3880,3856,12.849,-72.239,15.0
800,491,C3881,3857,12.8501,-72.2401,16.0
800,492,C3882,3858,12.8512,-72.2412,17.0
800,493,C3883,3859,12.8523,-72.2423,18.0
800,494,C3884,3860,12.8534,-72.2434,19.0
800,495,C3885,3861,12.8545,-72.2445,20.0
800,496,C3886,3862,12.8556,-72.2456,21.0
800,497,C3887,3863,12.8567,-72.2467,22.0
800,498,C3888,3864,12.8578,-72.2478,23.0
800,499,C3889,3865,12.8589,-72.2489,24.0
800,500,C3890,3866,12.86,-72.25,25.0
800,501,C3891,3867,12.8611,-72.2511,26.0
800,502,C3892,3868,12.8622,-72.2522,27.0
800,503,C3893,3869,12.8633,-72.2533,28.0
800,504,C3894,3870,12.8644,-72.2544,29.0
800,505,C3895,3871,12.8655,-72.2555,30.0
800,506,C3896,3872,12.8666,-72.2566,8.0
800,507,C3897,3873,12.8677,-72.2577,9.0
800,508,C3898,3874,12.8688,-72.2588,10.0
800,509,C3899,3875,12.8699,-72.2599,11.0
800,510,C3900,3876,12.871,-72.261,12.0
800,511,C3901,3877,12.8721,-72.2621,13.0
800,512,C3902,3878,12.8732,-72.2632,14.0
800,513,C3903,3879,12.8743,-72.2643,15.0
800,514,C3904,3880,12.8754,-72.2654,16.0
800,515,C3905,3881,12.8765,-72.2665,17.0
800,516,C3906,3882,12.8776,-72.2676,18.0
800,517,C3907,3883,12.8787,-72.2687,19.0
800,518,C3908,3884,12.8798,-72.2698,20.0
800,519,C3909,3885,12.8809,-72.2709,21.0
800,520,C3910,3886,12.882,-72.272,22.0
800,521,C3911,3887,12.8831,-72.2731,23.0
800,522,C3912,3888,12.8842,-72.2742,24.0
800,523,C3913,3889,12.8853,-72.2753,25.0
800,524,C3914,3890,12.8864,-72.2764,26.0
800,525,C3915,3891,12.8875,-72.2775,27.0
800,526,C3916,3892,12.8886,-72.2786,28.0
800,527,C3917,3893,12.8897,-72.2797,29.0
800,528,C3918,3894,12.8908,-72.2808,30.0
800,529,C3919,3895,12.8919,-72.2819,8.0
800,530,C3920,3896,12.893,-72.283,9.0
800,531,C3921,3897,12.8941,-72.2841,10.0
800,532,C3922,3898,12.8952,-72.2852,11.0
800,533,C3923,3899,12.8963,-72.2863,12.0
800,534,C3924,3900,12.8974,-72.2874,13.0
800,535,C3925,3901,12.8985,-72.2885,14.0
800,536,C3926,3902,12.8996,-72.2896,15.0
800,537,C3927,3903,12.9007,-72.2907,16.0
800,538,C3928,3904,12.9018,-72.2918,17.0
800,539,C3929,3905,12.9029,-72.2929,18.0
800,540,C3930,3906,12.904,-72.294,19.0
800,541,C3931,3907,12.9051,-72.2951,20.0
800,542,C3932,3908,12.9062,-72.2962,21.0
800,543,C3933,3909,12.9073,-72.2973,22.0
800,544,C3934,3910,12.9084,-72.2984,23.0
800,545,C3935,3911,12.9095,-72.2995,24.0
800,546,C3936,3912,12.9106,-72.3006,25.0
800,547,C3937,3913,12.9117,-72.3017,26.0
800,548,C3938,3914,12.9128,-72.3028,27.0
800,549,C3939,3915,12.9139,-72.3039,28.0
800,550,C3940,3916,12.915,-72.305,29.0
800,551,C3941,3917,12.9161,-72.3061,30.0
800,552,C3942,3918,12.9172,-72.3072,8.0
800,553,C3943,3919,12.9183,-72.3083,9.0
800,554,C3944,3920,12.9194,-72.3094,10.0
800,555,C3945,3921,12.9205,-72.3105,11.0
800,556,C3946,3922,12.9216,-72.3116,12.0
800,557,C3947,3923,12.9227,-72.3127,13.0
800,558,C3948,3924,12.9238,-72.3138,14.0
800,559,C3949,3925,12.9249,-72.3149,15.0
800,560,C3950,3926,12.926,-72.316,16.0
800,561,C3951,3927,12.9271,-72.3171,17.0
800,562,C3952,3928,12.9282,-72.3182,18.0
800,563,C3953,3929,12.9293,-72.3193,19.0
800,564,C3954,3930,12.9304,-72.3204,20.0
800,565,C3955,3931,12.9315,-72.3215,21.0
800,566,C3956,3932,12.9326,-72.3226,22.0
800,567,C3957,3933,12.9337,-72.3237,23.0
800,568,C3958,3934,12.9348,-72.3248,24.0
800,569,C3959,3935,12.9359,-72.3259,25.0
800,570,C3960,3936,12.937,-72.327,26.0
800,571,C3961,3937,12.9381,-72.3281,27.0
800,572,C3962,3938,12.9392,-72.3292,28.0
800,573,C3963,3939,12.9403,-72.3303,29.0
800,574,C3964,3940,12.9414,-72.3314,30.0
800,575,C3965,3941,12.9425,-72.3325,8.0
800,576,C3966,3942,12.9436,-72.3336,9.0
800,577,C3967,3943,12.9447,-72.3347,10.0
800,578,C3968,3944,12.9458,-72.3358,11.0
800,579,C3969,3945,12.9469,-72.3369,12.0
800,580,C3970,3946,12.948,-72.338,13.0
800,581,C3971,3947,12.9491,-72.3391,14.0
800,582,C3972,3948,12.9502,-72.3402,15.0
800,583,C3973,3949,12.9513,-72.3413,16.0
800,584,C3974,3950,12.9524,-72.3424,17.0
800,585,C3975,3951,12.9535,-72.3435,18.0
800,586,C3976,3952,12.9546,-72.3446,19.0
800,587,C3977,3953,12.9557,-72.3457,20.0
800,588,C3978,3954,12.9568,-72.3468,21.0
800,589,C3979,3955,12.9579,-72.3479,22.0
800,590,C3980,3956,12.959,-72.349,23.0
800,591,C3981,3957,12.9601,-72.3501,24.0
800,592,C3982,3958,12.9612,-72.3512,25.0
800,593,C3983,3959,12.9623,-72.3523,26.0
800,594,C3984,3960,12.9634,-72.3534,27.0
800,595,C3985,3961,12.9645,-72.3545,28.0
800,596,C3986,3962,12.9656,-72.3556,29.0
800,597,C3987,3963,12.9667,-72.3567,30.0
800,598,C3988,3964,12.9678,-72.3578,8.0
800,599,C3989,3965,12.9689,-72.3589,9.0
800,600,C3990,3966,12.97,-72.36,10.0
800,601,C3991,3967,12.9711,-72.3611,11.0
800,602,C3992,3968,12.9722,-72.3622,12.0
800,603,C3993,3969,12.9733,-72.3633,13.0
800,604,C3994,3970,12.9744,-72.3644,14.0
800,605,C3995,3971,12.9755,-72.3655,15.0
800,606,C3996,3972,12.9766,-72.3666,16.0
800,607,C3997,3973,12.9777,-72.3677,17.0
800,608,C3998,3974,12.9788,-72.3688,18.0
800,609,C3999,3975,12.9799,-72.3699,19.0
800,610,C4000,3976,12.981,-72.371,20.0
800,611,C4001,3977,12.9821,-72.3721,21.0
800,612,C4002,3978,12.9832,-72.3732,22.0
800,613,C4003,3979,12.9843,-72.3743,23.0
800,614,C4004,3980,12.9854,-72.3754,24.0
800,615,C4005,3981,12.9865,-72.3765,25.0
800,616,C4006,3982,12.9876,-72.3776,26.0
800,617,C4007,3983,12.9887,-72.3787,27.0
800,618,C4008,3984,12.9898,-72.3798,28.0
800,619,C4009,3985,12.9909,-72.3809,29.0
800,620,C4010,3986,12.992,-72.382,30.0
800,621,C4011,3987,12.9931,-72.3831,8.0
800,622,C4012,3988,12.9942,-72.3842,9.0
